site,ido,keido,train,hour,minute,rinji
40,36.25497877,136.252907,up47,22,14,
41,36.2996766,136.3170399,up47,22,17,
42,36.31713957,136.3385152,up47,22,18,
43,36.32083619,136.3508146,up47,22,20,
44,36.32382481,136.3657497,up47,22,20,
45,36.32421804,136.3843941,up47,22,21,
46,36.32799296,136.4002077,up47,22,22,
47,36.33860895,136.4188521,up47,22,23,
48,36.35228964,136.4327134,up47,22,24,
49,36.37147,136.4419868,up47,22,25,
50,36.38349462,136.4493079,up47,22,25,
51,36.39944599,136.4526268,up47,22,26,
52,36.40281336,136.4527486,up47,22,28,
53,36.41610106,136.4543839,up47,22,28,
54,36.42968959,136.4625835,up47,22,29,
55,36.44429656,136.4800566,up47,22,30,
56,36.46643737,136.493625,up47,22,31,
57,36.4834705,136.5069983,up47,22,32,
58,36.50842473,136.5352089,up47,22,33,
59,36.5253142,136.5629901,up47,22,35,
60,36.53535544,136.5850922,up47,22,35,
61,36.55283912,136.6205407,up47,22,37,
62,36.56697342,136.6395826,up47,22,38,
63,36.57823804,136.6475734,up47,22,39,
1,35.64539102,136.0768759,up48,22,28,
2,35.65929747,136.0950707,up48,22,28,
3,35.68497762,136.1070751,up48,22,29,
4,35.70317626,136.1146778,up48,22,30,
5,35.76586476,136.1402872,up48,22,33,
6,35.81812155,136.1610947,up48,22,35,
7,35.84958885,136.1775007,up48,22,37,
8,35.86416602,136.1882852,up48,22,37,
9,35.88516998,136.195938,up48,22,38,
10,35.89558136,136.1990239,up48,22,40,
11,35.90843921,136.20189,up48,22,40,
12,35.9223765,136.2070656,up48,22,41,
13,35.93421603,136.2145703,up48,22,41,
14,35.94846303,136.2176757,up48,22,42,
15,35.95411921,136.2170287,up48,22,42,
16,35.9687815,136.215476,up48,22,43,
17,36.00602189,136.2232084,up48,22,45,
18,36.01643618,136.2235517,up48,22,45,
19,36.03156916,136.2189168,up48,22,46,
20,36.04413021,136.2178633,up48,22,47,
21,36.05494258,136.2181561,up48,22,47,
22,36.06046657,136.2220607,up48,22,47,
23,36.06215635,136.2235144,up48,22,49,
24,36.06622689,136.2287961,up48,22,49,
25,36.07190789,136.2329936,up48,22,49,
26,36.08208533,136.2370934,up48,22,50,
27,36.09186705,136.244024,up48,22,50,
28,36.10259398,136.2450978,up48,22,51,
29,36.10961302,136.2446097,up48,22,51,
30,36.11978558,136.2442193,up48,22,52,
31,36.12554155,136.2450002,up48,22,52,
32,36.1353967,136.2489048,up48,22,52,
33,36.15037415,136.2528094,up48,22,53,
34,36.16314214,136.250369,up48,22,54,
35,36.17858705,136.2451954,up48,22,55,
36,36.1894597,136.2416813,up48,22,55,
37,36.20513572,136.2361172,up48,22,56,
38,36.21466584,136.2348483,up48,22,58,
39,36.22513975,136.235922,up48,22,58,
40,36.25497877,136.252907,up48,23,0,
41,36.2996766,136.3170399,up48,23,3,
42,36.31713957,136.3385152,up48,23,4,
43,36.32083619,136.3508146,up48,23,6,
44,36.32382481,136.3657497,up48,23,6,
45,36.32421804,136.3843941,up48,23,7,
46,36.32799296,136.4002077,up48,23,8,
47,36.33860895,136.4188521,up48,23,9,
48,36.35228964,136.4327134,up48,23,10,
49,36.37147,136.4419868,up48,23,11,
50,36.38349462,136.4493079,up48,23,11,
51,36.39944599,136.4526268,up48,23,12,
52,36.40281336,136.4527486,up48,23,14,
53,36.41610106,136.4543839,up48,23,14,
54,36.42968959,136.4625835,up48,23,15,
55,36.44429656,136.4800566,up48,23,16,
56,36.46643737,136.493625,up48,23,17,
57,36.4834705,136.5069983,up48,23,18,
58,36.50842473,136.5352089,up48,23,19,
59,36.5253142,136.5629901,up48,23,21,
60,36.53535544,136.5850922,up48,23,21,
61,36.55283912,136.6205407,up48,23,23,
62,36.56697342,136.6395826,up48,23,24,
63,36.57823804,136.6475734,up48,23,25,
1,35.64539102,136.0768759,down1,6,57,
2,35.65929747,136.0950707,down1,6,55,
3,35.68497762,136.1070751,down1,6,54,
4,35.70317626,136.1146778,down1,6,53,
5,35.76586476,136.1402872,down1,6,50,
6,35.81812155,136.1610947,down1,6,48,
7,35.84958885,136.1775007,down1,6,47,
8,35.86416602,136.1882852,down1,6,46,
9,35.88516998,136.195938,down1,6,45,
10,35.89558136,136.1990239,down1,6,45,
11,35.90843921,136.20189,down1,6,43,
12,35.9223765,136.2070656,down1,6,42,
13,35.93421603,136.2145703,down1,6,42,
14,35.94846303,136.2176757,down1,6,41,
15,35.95411921,136.2170287,down1,6,41,
16,35.9687815,136.215476,down1,6,40,
17,36.00602189,136.2232084,down1,6,38,
18,36.01643618,136.2235517,down1,6,38,
19,36.03156916,136.2189168,down1,6,37,
20,36.04413021,136.2178633,down1,6,36,
21,36.05494258,136.2181561,down1,6,36,
22,36.06046657,136.2220607,down1,6,36,
23,36.06215635,136.2235144,down1,6,36,
24,36.06622689,136.2287961,down1,6,34,
25,36.07190789,136.2329936,down1,6,34,
26,36.08208533,136.2370934,down1,6,33,
27,36.09186705,136.244024,down1,6,33,
